temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
21.5,59.04,53.2,25345.9,446.39,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.62,57.52,52.52,25146.59,468.39,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.68,57.23,51.97,25640.32,498.4,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.68,56.03,52.02,25519.29,520.18,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.61,55.69,52.97,25809.42,505.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.69,55.32,52.44,26090.53,490.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.68,54.17,51.93,25929.86,478.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.84,54.6,51.7,26730.18,459.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.83,53.21,50.72,26082.84,454.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.68,52.95,50.88,26499.91,440.85,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.82,53.45,51.78,26784.2,468.41,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.82,52.6,50.25,26909.49,498.19,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.78,52.43,51.14,26647.36,524.26,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.77,52.62,50.73,26486.03,504.13,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.8,51.81,51.01,26347.56,492.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.86,51.5,50.73,26614.35,478.31,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.78,52.1,50.54,26351.6,462.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.86,51.41,50.4,27094.53,449.93,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.97,51.44,49.83,27408.5,485.43,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.99,51.59,49.58,27342.68,506.71,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.93,50.81,50.52,27122.75,487.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,51.1,49.31,27313.07,472.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.86,50.48,50.18,27291.06,469.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,50.83,49.71,27330.15,456.43,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.95,50.57,49.89,27273.67,447.53,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.85,50.86,49.23,26532.38,471.4,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.85,50.66,49.55,27074.53,503.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.91,50.63,49.73,26922.32,481.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.97,50.32,48.78,27072.0,470.77,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.02,50.2,48.81,26522.11,458.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,50.65,48.62,26865.92,449.91,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.78,52.63,49.36,25698.44,477.49,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.75,54.99,50.07,24954.58,502.5,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.72,56.58,50.54,24119.12,493.29,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.64,58.7,50.14,24025.66,487.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.74,60.54,50.63,22989.11,469.71,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.54,61.9,50.8,22575.27,463.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.53,62.68,51.42,22013.83,457.77,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.51,64.0,51.5,21732.22,453.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.42,65.61,52.89,21470.46,442.38,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.49,66.89,53.44,21064.06,472.89,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.48,66.87,52.66,21562.28,506.34,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.31,68.31,53.19,21057.29,486.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.3,69.17,53.27,20522.6,479.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.32,69.43,53.97,20759.37,473.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.27,70.22,53.79,20438.15,462.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.32,70.85,53.95,20518.08,454.85,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.18,71.12,54.64,20677.21,443.39,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.32,71.27,54.31,20380.11,481.55,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.24,71.73,55.13,20204.35,508.22,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.19,72.2,54.14,20488.81,493.27,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.14,72.52,54.23,20621.47,482.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.13,72.94,55.9,20139.43,466.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,72.83,55.3,20231.22,463.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.12,72.88,55.86,20212.7,455.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,72.54,54.88,20052.5,452.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.03,74.06,55.06,19950.85,442.2,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.04,73.54,55.74,20037.11,475.35,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.05,73.42,56.41,19764.71,504.16,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.12,74.1,55.43,20451.04,486.08,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,73.45,56.2,20421.05,475.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.05,73.59,56.43,19990.89,464.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,73.71,56.44,19949.41,462.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.0,74.61,56.89,19682.21,449.52,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.13,73.85,56.15,19993.82,480.46,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.13,74.42,56.76,20101.32,509.95,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.07,74.22,57.19,20114.09,498.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.09,74.2,56.86,19684.6,480.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.96,74.26,56.2,20169.39,474.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.02,74.06,56.6,19760.79,466.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.07,74.85,57.71,20054.45,457.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.28,73.67,56.97,21823.4,454.61,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.64,71.42,56.48,22838.7,445.83,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.89,70.66,56.95,23811.59,471.97,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.17,70.01,56.04,24322.12,499.36,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.34,69.03,56.55,25846.34,525.82,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.6,67.88,55.97,26277.69,515.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.8,67.34,56.74,26734.74,494.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.95,66.61,56.49,27002.48,489.41,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.02,65.36,56.78,27228.87,478.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.19,65.51,55.63,28299.77,468.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.5,64.74,55.94,28459.94,461.06,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.62,64.53,56.12,28615.98,452.31,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.58,64.33,55.61,28875.98,449.29,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.77,63.86,56.44,28551.05,478.21,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.84,62.46,55.49,29309.01,504.76,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.87,62.27,55.52,28962.82,493.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.01,61.99,56.0,29519.68,478.36,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.01,62.56,56.19,29349.6,472.36,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.23,62.44,55.63,29530.36,462.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.34,62.21,54.99,30172.08,455.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.36,62.03,56.13,29549.5,451.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.45,61.43,55.31,29462.99,442.4,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.33,61.73,56.05,30231.45,475.43,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.35,61.32,56.1,29221.33,504.49,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.42,61.0,56.34,29742.06,493.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.65,61.41,55.16,30301.09,481.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.48,60.68,54.77,30072.47,469.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.51,60.92,55.82,30199.7,459.43,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.55,60.2,54.94,29405.36,453.72,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.68,60.55,54.58,29736.54,443.14,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.79,60.79,55.34,29610.65,473.03,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.8,60.02,55.14,29704.47,502.53,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.82,60.91,55.58,30165.42,487.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.78,60.54,54.77,29781.87,477.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.85,60.87,55.5,29897.12,468.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.9,59.9,54.67,30247.0,460.82,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.8,60.65,54.86,30148.97,452.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.86,60.53,54.91,30508.4,443.92,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.93,60.69,54.76,30110.58,475.41,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.83,60.39,55.71,30337.35,502.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False
25.17,58.69,55.13,33024.57,497.09,False,False,False,False,True,False,False,False,True,False,False,False,False,False
24.97,56.31,54.12,33769.61,475.95,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.43,53.44,54.92,34155.58,462.75,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.99,50.48,53.88,33142.43,443.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.84,48.83,54.26,33950.75,434.65,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.52,46.55,53.91,34265.25,423.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.15,45.26,53.18,34662.82,416.43,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.55,45.35,54.01,34603.56,446.28,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.98,45.41,53.86,33842.31,476.19,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.24,45.14,53.31,34270.37,508.99,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.62,44.82,53.31,34882.65,490.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.95,45.17,53.28,34969.28,479.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.99,45.39,52.32,35250.26,475.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.2,45.4,52.2,34150.31,465.86,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.91,43.24,52.36,34598.48,450.22,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.52,42.13,51.92,34271.04,438.85,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.2,40.8,52.2,34214.93,430.72,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.75,39.9,51.9,34384.86,421.91,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.59,38.97,52.62,35227.92,409.44,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.18,37.97,52.22,34588.82,399.49,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.58,38.73,52.41,34474.07,441.22,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.07,39.72,51.03,34884.91,467.87,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.37,39.78,51.69,34255.9,494.55,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.6,40.27,51.72,34901.66,522.78,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.85,41.11,50.98,35519.24,509.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.04,40.89,51.24,34591.95,492.82,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.78,40.47,52.01,34273.21,478.52,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.41,39.33,50.64,35016.7,459.36,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.97,37.9,51.95,35274.88,444.72,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.76,37.71,51.15,35262.97,435.45,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.48,36.37,50.45,34471.79,428.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.63,37.56,50.92,35636.61,456.62,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.02,38.11,51.42,35269.83,490.25,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.35,38.75,50.27,34574.48,516.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.7,39.26,50.36,34944.47,498.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.95,40.45,50.38,34724.87,485.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.09,40.3,51.07,35451.07,479.16,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.66,39.78,50.48,34422.85,459.68,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.36,38.58,50.98,34660.09,452.96,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.93,37.64,50.6,35343.72,434.55,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.22,38.66,50.31,31435.97,428.72,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.23,40.35,50.94,29666.85,463.19,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.17,42.61,51.93,26816.54,492.92,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.18,44.41,51.95,25023.09,517.07,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.3,45.51,52.34,23443.43,504.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.19,47.48,51.81,22435.91,487.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.16,48.94,51.63,21364.16,473.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.2,49.8,52.36,20447.93,471.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.16,50.3,52.09,19568.09,461.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.22,51.39,53.19,18969.86,448.36,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.11,52.71,52.51,18552.8,480.88,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.14,53.04,52.3,17506.05,509.49,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.01,54.25,52.43,17632.72,495.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.07,54.61,52.47,16822.82,481.58,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.04,55.1,53.46,16905.57,476.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.19,55.64,53.86,16411.18,469.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.2,55.64,52.77,16143.66,459.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.04,56.51,53.61,15977.38,451.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.99,57.27,53.91,16109.39,448.52,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.07,56.72,52.71,15494.99,475.99,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.95,57.35,53.26,15730.28,505.09,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.02,57.27,54.09,15789.15,485.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.97,58.11,53.09,15235.12,479.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.02,57.59,54.07,15504.49,470.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.01,58.07,54.57,15486.5,460.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.07,58.44,53.56,15419.04,454.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.13,58.74,53.69,15349.43,450.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.01,59.02,53.64,15015.1,437.29,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.08,58.96,54.59,15343.96,473.33,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.96,58.77,54.57,15220.1,501.36,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.93,59.08,53.84,14874.19,486.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.98,59.34,54.91,15304.66,479.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.07,59.06,53.41,14918.43,469.93,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.99,59.67,54.6,14807.1,459.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,59.0,54.14,15297.8,451.41,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.99,59.85,54.79,15104.56,448.73,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.95,59.46,54.84,14768.05,472.28,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.96,59.09,54.13,15274.98,500.22,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.92,60.13,55.2,14937.88,495.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.1,59.89,54.33,15122.41,481.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.33,57.72,53.74,17802.01,472.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.83,57.12,53.63,20391.93,459.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.01,55.76,54.36,22420.91,453.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.41,54.38,53.88,24674.07,445.44,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.6,53.3,53.1,25702.11,481.64,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.93,52.68,53.25,27645.28,500.82,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.23,51.68,53.72,28448.69,491.82,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.74,49.77,52.51,29284.74,471.11,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.48,47.98,52.14,30184.83,460.62,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.18,46.12,52.75,31491.95,449.86,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.72,44.47,53.11,31626.28,438.69,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.43,42.63,53.03,32435.12,425.14,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.9,43.45,52.56,32742.29,454.63,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.2,43.09,52.93,33569.96,490.14,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.36,43.47,52.82,33169.6,517.78,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.76,43.98,51.58,34067.97,503.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.89,43.72,51.7,33504.97,485.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.22,44.26,52.21,34095.69,477.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.8,42.47,51.13,34209.29,463.96,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.54,41.64,51.69,33679.71,446.27,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.08,40.03,51.38,34181.42,436.28,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.78,38.78,51.09,33950.13,426.96,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.5,37.88,51.97,34291.95,414.72,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.87,39.23,51.91,33932.03,453.74,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.1,39.34,51.22,34928.52,476.91,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.55,39.77,51.9,34629.1,510.39,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.68,40.49,51.34,34318.07,491.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.08,41.2,51.45,35300.05,486.03,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.6,39.63,50.72,34830.19,463.57,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.32,39.21,50.23,34419.36,455.95,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.97,37.83,50.84,35453.55,442.39,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.53,37.46,50.87,35078.88,426.48,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.19,36.4,50.96,34456.24,423.26,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.69,37.23,50.26,35471.49,455.99,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.06,37.95,50.57,34461.37,483.98,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.45,39.08,50.93,35190.89,506.94,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.61,39.04,51.09,35325.23,491.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,40.1,50.79,34271.14,482.23,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.58,38.83,51.31,35164.34,467.76,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.12,37.97,50.19,34923.42,455.87,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.15,37.47,50.46,31729.23,442.37,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22.89,39.11,50.49,28365.31,464.56,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.59,40.49,50.42,26483.94,491.28,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.52,41.41,49.79,23654.55,518.74,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.36,42.24,50.44,22280.71,501.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.13,42.97,50.12,21074.29,482.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.91,43.41,49.1,19524.81,473.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.7,44.35,49.29,18284.4,464.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.72,44.89,49.63,17559.55,454.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.58,44.97,48.94,16276.32,441.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.45,45.98,48.99,15957.77,470.03,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.18,46.03,49.75,15149.48,499.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.13,46.32,49.02,14984.8,518.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.15,46.97,49.91,14114.31,505.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.99,47.55,49.02,13893.55,482.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.98,47.14,48.69,13655.76,475.11,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.92,47.69,48.8,13565.74,465.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.77,48.09,48.55,13303.45,448.66,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.66,48.42,48.48,13185.45,480.27,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.71,47.95,49.09,12959.13,503.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.7,48.4,48.2,12603.38,488.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.45,48.49,49.32,12486.76,477.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.53,48.55,49.07,12468.64,461.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.44,49.0,48.26,12626.21,452.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.39,49.25,48.85,12314.63,449.07,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.5,48.97,49.26,12266.33,470.78,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.45,49.62,48.5,12151.95,500.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.26,49.52,48.74,12080.5,482.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.34,48.9,49.13,12086.97,472.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.19,49.91,48.79,12250.07,456.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.3,49.4,48.35,12171.96,450.83,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.17,49.73,48.69,12030.17,443.96,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.25,49.35,48.63,11931.92,474.14,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.12,49.84,47.89,11904.81,492.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.13,49.36,48.08,12088.95,515.08,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.21,49.49,47.74,12064.35,498.66,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.25,49.56,47.66,12138.96,490.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.21,49.92,47.86,11850.22,474.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.18,49.38,47.99,11911.12,467.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.08,49.76,47.75,11877.92,448.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.32,51.0,48.56,12287.6,485.96,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.65,51.23,48.45,12933.14,506.92,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.84,53.04,48.94,13301.68,494.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.91,52.9,49.42,13428.61,487.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.14,53.95,49.72,13895.55,470.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.18,54.83,50.82,14072.77,461.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.48,55.1,50.45,14014.58,458.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.58,55.73,51.13,14407.62,452.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.73,56.03,50.78,14535.05,443.88,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.66,56.62,50.26,14628.57,475.31,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.9,57.05,50.78,14768.15,505.82,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.95,57.33,51.58,14539.02,492.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
