temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
24.04,40.21,51.0,35836.47,479.87,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.96,46.48,49.25,14541.01,482.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.81,51.17,54.06,27013.94,476.55,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.52,52.5,54.12,39605.25,435.65,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.07,64.69,55.26,28430.56,455.36,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.86,50.69,48.95,26955.39,450.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.1,40.38,50.94,34343.9,486.67,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.19,39.51,51.84,34854.64,455.13,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.52,58.0,52.79,13963.33,466.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.03,75.52,66.01,15267.18,463.63,False,False,False,False,True,True,False,False,False,False,False,True,True,False
21.0,75.09,56.37,20123.05,499.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.23,66.89,54.48,7635.51,466.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.65,59.47,53.51,14829.07,501.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.89,75.5,64.29,20176.84,490.09,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.73,52.6,54.64,26525.28,499.81,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.6,71.48,58.69,24443.21,502.32,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.9,50.71,50.28,26673.77,447.11,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.74,72.13,56.17,5482.11,476.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.91,38.52,51.88,35143.08,440.3,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.92,75.5,60.28,19907.96,453.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.92,52.15,51.1,12257.04,502.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.11,73.35,56.22,5256.59,460.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.92,40.05,51.67,35244.94,481.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.89,51.55,50.99,26382.99,464.65,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.47,59.02,54.32,21906.88,467.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.21,79.04,62.5,13910.53,445.45,False,False,False,False,True,True,False,False,False,False,True,True,True,False
21.56,65.8,51.95,21493.94,474.55,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.68,53.38,51.93,26031.86,473.48,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.92,77.34,65.79,19295.91,525.96,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.91,50.77,53.67,27039.91,477.35,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.96,38.38,51.33,34894.14,456.63,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.62,55.99,50.0,14425.4,455.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.36,66.46,53.46,20982.09,448.92,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.7,48.23,49.6,12860.53,448.05,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.69,64.16,53.99,9211.74,447.31,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19.88,78.74,70.78,17198.98,469.8,False,False,False,False,True,True,False,True,False,False,False,True,True,False
20.53,72.63,56.0,5309.08,505.69,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.72,42.98,50.5,22526.67,449.72,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.32,39.36,52.08,34943.77,509.42,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.24,70.95,54.95,5820.52,470.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.16,60.54,53.68,11799.46,445.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.2,68.14,55.31,5708.88,481.19,True,False,False,True,False,False,False,True,False,False,True,False,False,False
20.71,47.39,48.56,13643.83,439.37,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.82,51.1,49.58,26571.25,488.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.17,74.36,55.54,20074.85,505.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.68,60.03,53.51,15030.88,508.09,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.16,45.45,52.71,35211.57,502.21,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.81,75.84,65.11,19648.97,485.97,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.55,61.22,55.65,29408.64,498.05,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.74,62.72,54.77,31712.79,448.45,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.71,46.11,50.06,15810.4,454.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.92,52.28,51.77,27313.1,444.75,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.12,57.48,50.68,9079.94,473.66,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.71,56.18,52.33,25967.39,503.99,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.03,38.25,51.4,35454.03,431.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.99,51.77,50.76,26397.34,474.36,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.93,67.0,56.62,21100.11,476.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,50.82,51.51,26860.22,455.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.07,63.34,58.33,36973.96,460.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.78,43.78,50.58,27087.46,479.09,False,False,False,True,False,False,False,False,False,False,True,False,False,False
19.7,80.2,67.89,16096.36,465.28,False,True,False,False,True,False,False,True,False,False,False,True,True,False
25.32,57.81,54.29,32655.55,473.92,False,False,False,True,True,False,False,False,True,False,False,False,False,False
21.05,74.74,56.43,19672.08,470.72,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.92,45.22,53.11,34738.8,485.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.63,53.06,54.2,36162.0,469.23,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.42,60.65,51.45,8116.44,475.71,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21.72,53.74,56.3,26077.48,448.21,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.39,77.98,69.27,16244.93,456.25,True,False,False,False,True,True,False,True,False,False,False,True,True,False
20.84,63.3,53.65,9975.85,458.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.83,76.43,64.6,19408.5,502.4,False,False,False,True,True,False,False,False,False,False,False,True,False,False
19.92,74.81,56.29,5051.29,445.54,False,False,False,False,False,False,False,True,False,False,True,False,False,False
21.55,74.07,57.42,5105.26,503.83,True,False,False,True,False,False,False,False,False,False,False,False,False,False
20.09,78.49,71.4,17133.08,474.89,False,False,False,True,True,True,False,False,False,False,True,True,True,False
21.13,63.93,55.08,17439.51,516.27,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.19,47.47,49.57,13448.12,505.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.55,44.26,54.16,36355.62,464.49,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.36,64.94,52.35,21945.56,460.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.94,60.4,53.58,15020.24,503.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.34,75.82,71.03,16772.57,498.85,False,False,False,True,True,True,False,False,False,False,True,True,True,False
23.11,45.12,53.64,33799.2,411.42,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.14,73.43,56.58,19802.17,439.69,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.8,76.56,69.61,19223.43,495.6,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.48,40.33,51.3,34908.66,507.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.21,42.27,52.58,34857.35,440.85,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.28,71.73,54.99,20651.18,459.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.37,58.78,52.95,13417.56,459.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.68,77.88,69.19,16710.53,473.63,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.09,49.44,48.16,11861.9,516.86,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.34,56.29,61.04,25729.61,494.03,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.65,51.36,51.07,12293.73,457.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,52.16,52.34,27045.38,469.61,False,False,False,True,True,False,False,False,False,False,True,True,False,False
25.08,41.16,51.6,35049.66,484.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.38,70.0,56.12,18452.5,497.91,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.94,74.78,61.21,19719.04,512.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.46,49.6,48.42,12166.03,466.62,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.78,78.52,69.79,17431.83,469.35,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.29,65.61,54.03,8059.41,479.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.61,79.64,72.41,17000.64,472.38,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.6,75.87,70.72,17140.34,477.91,False,False,False,True,True,True,False,False,False,False,True,True,True,False
20.96,74.95,61.68,20157.73,451.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.41,41.21,52.05,35478.33,513.84,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.56,78.21,71.0,17014.03,439.75,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.55,57.27,52.53,26447.0,515.56,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.82,52.18,50.36,26584.31,462.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.97,76.42,70.25,16964.32,485.89,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.58,66.97,69.01,20410.92,448.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.94,40.14,53.23,35667.82,483.13,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.09,49.63,48.32,11890.0,472.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.96,76.43,62.91,19628.87,479.26,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.26,80.84,67.61,16906.08,454.82,True,False,False,False,True,False,False,True,False,False,False,True,True,False
21.39,66.65,54.8,23494.14,504.11,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.33,68.35,53.01,20607.47,482.93,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.88,39.26,52.7,35462.77,446.55,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.49,46.62,51.24,23709.52,504.26,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.94,46.04,53.48,35552.47,482.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.87,51.42,49.72,27441.27,515.07,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.52,43.52,51.71,26267.85,448.57,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.31,45.27,53.38,36831.04,404.88,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22.63,59.44,52.85,14911.64,483.01,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.8,50.83,51.54,26735.24,446.46,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.21,62.26,56.4,28480.23,457.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.83,79.22,61.41,18123.42,462.07,True,False,False,False,True,False,False,False,False,False,False,True,False,False
21.52,76.72,68.71,16863.96,475.03,True,False,False,True,True,True,False,False,False,False,True,True,True,False
20.03,49.87,49.28,11857.72,489.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.97,40.38,50.55,35519.61,484.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.03,75.65,63.57,19907.08,494.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.64,56.75,53.35,29687.46,488.38,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.25,73.28,57.1,5285.64,496.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.8,77.61,69.58,18678.68,476.69,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.46,69.71,55.11,6412.72,481.53,True,False,False,True,False,False,False,True,False,False,True,False,False,False
21.1,75.16,57.28,20352.67,506.32,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.38,70.87,55.01,6050.24,445.68,True,False,False,False,False,False,False,True,False,False,True,False,False,False
24.8,59.62,53.66,29659.35,487.22,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.33,50.17,49.4,11950.65,466.63,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.18,73.76,56.74,5119.95,474.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.84,51.29,54.0,27359.66,461.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.45,56.08,59.64,26181.42,490.54,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.9,40.04,51.63,34474.11,496.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.79,59.57,54.42,30302.67,479.27,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.17,49.81,51.42,20588.61,492.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.97,67.56,56.5,22715.78,467.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.16,40.84,50.48,35479.26,469.32,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.65,59.27,54.11,30389.75,480.31,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.45,50.75,48.97,11842.05,461.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.57,40.56,50.72,35823.86,461.39,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25.22,41.17,51.47,35433.66,471.01,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.65,39.55,51.06,34988.51,471.55,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.24,50.1,48.52,12141.52,473.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.83,77.51,73.54,16712.56,476.78,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.31,78.98,68.92,16300.29,458.92,False,False,False,False,True,True,False,False,False,False,False,True,True,False
21.76,77.59,67.71,16876.59,502.95,True,False,False,True,True,True,False,False,False,False,False,True,True,False
21.82,51.76,50.27,26121.69,483.03,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.36,75.79,53.64,19494.15,466.41,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.02,74.68,60.29,20211.05,448.57,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.35,51.05,49.95,12107.79,445.84,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.72,39.98,51.59,35300.63,504.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.73,52.31,55.49,27089.49,477.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.31,58.2,51.49,24620.19,491.9,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19.97,68.56,54.29,6665.67,482.04,False,False,False,True,False,False,False,True,False,False,True,False,False,False
21.96,50.55,52.46,26443.3,470.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.04,74.41,57.27,5183.72,458.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.41,74.39,57.36,7189.28,460.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.55,40.6,51.12,34401.31,505.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.01,55.15,54.75,40311.14,451.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.43,55.86,59.07,25832.28,504.99,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.49,75.91,72.75,16964.68,480.01,False,False,False,True,True,True,False,False,False,False,True,True,True,False
21.89,50.5,49.12,27409.2,453.81,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.62,53.37,55.91,27099.77,499.87,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.87,54.6,50.59,24757.76,501.31,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.13,50.55,49.09,12231.19,449.49,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.25,57.76,52.65,13166.31,461.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.24,70.82,54.27,20710.75,451.97,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.02,75.09,70.61,16638.79,471.85,False,False,False,False,True,True,False,False,False,False,False,True,True,False
24.01,45.03,52.5,33825.26,471.9,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.31,76.1,69.69,16479.39,506.42,False,False,False,True,True,True,False,False,False,False,False,True,True,False
23.3,36.4,50.92,35128.87,419.29,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24.26,45.0,52.31,36561.95,501.18,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.08,77.31,66.88,15748.76,452.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.28,74.8,72.63,16720.21,508.34,False,False,False,True,True,True,False,False,False,False,False,True,False,False
23.45,65.19,57.41,34552.27,475.43,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.11,72.11,55.79,20567.68,484.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.81,41.85,51.77,34802.18,480.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.54,74.08,57.33,5207.52,494.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.04,74.03,56.42,19677.48,457.57,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.9,51.6,51.02,26922.19,522.61,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.33,80.06,71.62,16606.91,455.61,False,False,False,False,True,False,False,False,False,False,False,True,True,False
21.36,57.25,60.94,25745.23,468.71,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.04,74.28,72.09,17158.18,512.18,False,False,False,False,True,True,False,False,False,False,False,True,False,False
20.24,49.65,47.86,12218.99,449.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.47,73.71,57.41,5111.4,445.89,True,False,False,False,False,False,False,True,False,False,True,False,False,False
19.93,74.2,71.41,16850.43,463.44,False,False,False,False,True,True,False,True,False,False,False,True,False,False
21.54,60.66,52.16,22857.29,469.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.95,50.99,50.1,26766.09,480.69,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.96,51.82,50.7,26879.81,483.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.44,60.15,56.18,25072.02,486.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.08,74.77,55.76,19662.19,455.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.61,51.65,50.44,12207.12,470.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.73,52.12,50.43,12085.51,483.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,67.06,65.88,23006.56,503.29,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.44,73.38,56.14,5320.84,477.75,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.98,39.13,52.03,34628.33,437.86,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.35,71.1,54.27,20647.38,470.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.62,52.11,49.54,12785.6,480.86,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.59,44.19,49.57,18214.63,463.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.73,57.01,49.9,24026.45,480.39,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.95,75.67,64.51,20038.16,480.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.12,49.5,52.58,20642.92,506.06,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.23,74.85,56.55,5063.5,495.42,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.01,50.83,54.15,33794.44,423.16,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.03,41.74,49.89,22404.01,508.54,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.77,74.97,66.81,15409.81,464.11,True,False,False,False,True,True,False,False,False,False,False,True,False,False
20.93,74.72,62.03,19903.9,473.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.42,74.39,59.03,19334.5,500.14,True,False,False,False,True,False,False,True,False,False,False,True,False,False
20.89,46.91,49.86,13709.91,454.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.8,78.82,67.88,15984.84,447.56,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.84,53.46,51.91,26458.44,461.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.98,74.6,56.27,20419.27,474.06,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.03,50.51,48.87,27294.69,475.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.63,65.12,53.91,8619.81,480.56,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.45,39.67,52.5,35840.64,448.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.81,52.17,54.83,27035.9,470.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.67,78.66,71.14,17687.02,455.93,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.44,77.01,66.84,15713.3,462.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.12,42.26,52.16,34760.83,475.49,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21.07,64.08,64.71,23338.07,469.5,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.2,69.68,56.43,22017.06,447.73,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.42,51.92,51.86,27655.96,497.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.45,49.38,48.83,12488.54,500.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.11,74.69,56.41,20302.23,442.45,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.67,78.14,69.73,18025.51,456.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.15,73.94,57.86,7163.66,504.33,True,False,False,True,True,False,False,True,False,False,False,True,False,False
21.71,76.62,70.61,17027.26,447.22,False,False,False,False,True,True,False,False,False,False,True,True,True,False
21.72,73.95,56.28,5111.15,469.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.22,53.58,51.18,12339.98,444.21,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.13,80.05,62.25,12946.29,451.99,False,False,False,False,True,True,False,False,False,False,False,True,True,False
21.29,56.67,53.3,14608.62,470.17,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.05,57.94,52.85,30186.49,454.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.9,44.27,52.23,34451.64,450.2,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.58,38.11,51.48,34319.62,451.81,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.28,49.92,53.58,39967.25,431.02,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.03,50.59,49.7,26650.93,448.01,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.12,73.4,56.89,20413.29,476.66,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.31,71.76,54.12,20524.29,476.1,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.34,70.97,53.44,20374.59,465.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.96,50.57,49.34,26586.97,465.33,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.76,39.39,52.16,35142.9,451.48,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.99,48.48,49.32,13042.68,473.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.2,73.63,56.65,20410.39,473.34,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.55,61.44,53.52,22932.53,492.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.01,37.91,50.72,34470.41,431.15,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.06,73.37,56.67,20093.41,494.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.19,72.11,56.09,20292.01,489.11,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.89,74.87,62.87,20006.53,442.03,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.95,50.35,49.48,27306.08,479.93,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.31,42.22,53.18,35724.6,443.45,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.67,60.22,55.5,29861.16,460.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.37,50.76,49.4,12361.66,445.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.18,60.78,52.67,23450.25,476.84,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.99,59.97,54.34,30326.02,450.99,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.03,74.62,56.13,19683.37,441.63,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.05,75.55,55.82,19706.26,478.84,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.51,53.91,58.04,26644.2,449.96,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.91,50.54,50.9,26773.86,444.22,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.88,72.51,55.54,24457.4,451.47,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.77,60.72,56.0,29330.09,499.87,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.29,73.3,56.46,5238.57,473.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.22,62.13,55.88,28970.88,463.34,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.89,50.95,50.58,27026.97,473.42,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.02,73.06,57.01,20321.28,457.63,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.23,80.15,60.19,18665.99,462.08,False,False,False,False,True,False,False,False,False,False,False,True,True,False
20.8,75.8,70.89,17189.15,450.41,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.69,56.45,54.6,25704.68,440.25,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.27,49.06,48.43,12249.02,466.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.66,64.55,55.47,26377.87,471.02,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.65,56.48,52.54,24758.44,447.47,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.2,75.77,69.09,17033.18,468.23,False,False,False,False,True,True,False,False,False,False,False,True,True,False
24.37,58.52,52.79,29310.7,507.3,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.68,37.38,51.13,35522.58,425.63,False,True,False,False,False,False,False,False,True,False,False,False,False,False
19.97,77.42,65.05,14737.75,502.68,False,False,False,True,True,True,False,True,False,False,False,True,True,False
23.95,46.72,54.94,37596.81,455.87,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.72,61.46,54.82,30182.87,493.06,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.28,55.39,52.44,29377.6,449.76,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.81,50.72,53.83,26836.82,490.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
