temperature,humidity,soil_moisture,light_intensity,co2_concentration,prev_heater,prev_ventilation,prev_irrigation,prev_co2_injector,prev_lights,prev_dehumidifier,prev_light_blinds,heater,ventilation,irrigation,co2_injector,lights,dehumidifier,light_blinds
22.78,59.83,53.95,15256.34,500.73,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.68,39.86,51.84,35205.27,493.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.69,60.88,55.69,29957.44,481.85,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.85,55.48,59.24,25652.85,455.79,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.65,52.13,50.79,27184.87,471.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.51,60.5,54.55,30305.28,454.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.65,40.37,50.87,34762.64,499.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.2,59.22,54.25,14967.01,483.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.33,55.04,50.82,28654.3,501.49,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.22,58.5,52.98,15487.4,506.91,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.75,42.15,51.8,32301.23,475.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.06,78.42,68.97,17205.1,467.05,False,False,False,False,True,True,False,False,False,False,False,True,True,False
24.62,58.88,53.12,29594.31,490.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.17,72.73,56.04,20558.17,501.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.11,74.28,57.18,20291.83,467.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.47,72.97,57.37,5264.32,483.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.62,64.18,55.07,33740.69,448.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.88,55.23,52.55,13046.25,499.36,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.47,69.03,56.82,25466.94,501.53,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.94,59.32,54.44,30293.54,459.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.96,39.98,50.31,35377.15,487.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.96,73.92,56.44,19776.68,446.87,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.39,67.68,54.7,21314.42,461.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.29,50.59,49.43,27072.49,501.25,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.12,50.43,48.78,12119.79,453.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.08,59.18,53.97,15180.62,507.78,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.39,41.36,52.46,35066.56,510.41,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.83,53.56,50.01,13369.19,501.11,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.51,55.83,52.22,17036.29,478.57,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.22,74.41,57.21,20307.43,479.41,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.02,57.33,51.58,29344.09,473.44,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.88,50.65,51.22,27375.9,502.66,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.72,40.12,51.31,34526.61,461.57,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.21,62.84,55.62,26477.96,527.15,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.84,61.49,55.3,28788.75,456.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.17,73.28,55.9,20269.85,463.98,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,65.21,55.2,19914.29,474.03,True,False,False,False,True,False,False,False,False,False,False,True,False,False
22.23,50.96,49.11,27389.64,446.85,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.94,73.31,57.1,5290.41,481.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.73,44.21,52.83,31468.94,430.51,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.24,59.24,53.5,15449.5,465.98,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.84,79.29,63.6,17854.48,491.91,True,False,False,True,True,True,False,True,False,False,True,True,True,False
22.77,51.9,51.26,27668.92,500.97,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.64,64.15,55.97,28510.97,481.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.0,73.87,56.84,19674.36,509.32,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.88,50.93,51.49,27332.65,456.07,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.45,63.59,53.77,22510.93,504.98,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.29,53.37,51.26,28160.09,494.39,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.43,56.38,53.26,16933.73,502.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.6,41.54,52.01,36350.84,437.74,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.63,59.08,53.4,29758.97,500.79,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.84,59.36,54.31,30115.49,494.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.65,37.29,50.7,34526.25,427.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.17,62.21,55.91,29829.91,466.36,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.21,58.78,52.71,13183.81,465.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.16,50.28,49.78,27154.15,485.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.76,60.24,56.11,29911.98,459.17,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.11,40.86,52.17,34153.85,449.71,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.35,70.25,54.08,20694.62,488.65,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.78,54.66,51.6,25161.6,504.87,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.49,36.91,51.47,35159.12,415.44,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22.38,51.15,49.12,27056.12,472.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.41,60.06,55.43,29912.8,494.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.55,51.85,49.97,26788.39,463.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.8,60.65,62.83,24219.55,458.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.06,74.29,57.18,19947.49,459.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.22,72.42,55.48,20376.98,452.12,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.72,80.65,62.07,18106.98,448.58,True,False,False,False,True,False,False,False,True,False,False,True,False,False
22.78,60.09,54.04,14930.14,481.32,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.43,51.55,49.42,27427.25,504.93,False,False,False,True,True,False,False,False,False,False,False,True,False,False
22.55,58.86,53.15,14919.09,477.91,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.09,62.13,55.67,36418.42,481.12,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.57,63.12,54.62,24044.45,451.28,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.57,74.39,57.82,19787.57,457.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.48,36.94,51.06,34605.61,417.89,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22.69,59.53,53.86,14826.67,476.41,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.31,67.13,56.63,24661.68,478.71,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.29,46.99,51.12,22651.44,502.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.8,42.94,51.64,32982.38,451.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.09,73.53,57.04,19966.04,480.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.65,45.97,52.71,36693.52,478.12,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.29,70.88,56.75,19344.38,447.07,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.71,60.64,54.59,29550.1,479.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.46,40.39,51.31,34835.73,501.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.29,50.22,49.04,12192.44,448.62,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.3,79.39,68.03,16875.29,500.09,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.81,57.07,50.69,14415.08,450.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49,64.9,56.44,33671.67,452.45,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.65,61.34,55.99,30226.72,443.93,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.19,60.03,54.63,15324.35,444.44,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.66,76.03,66.2,17113.49,481.87,False,False,False,False,True,True,False,False,False,False,False,True,True,False
20.45,48.86,49.31,12250.66,497.12,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.73,65.55,54.98,24985.38,509.4,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.49,73.32,56.4,20463.42,475.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.13,74.8,57.08,19768.92,459.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.33,49.8,49.05,12190.98,484.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.65,44.14,52.33,34750.31,463.88,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.18,71.78,56.05,20284.03,460.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.15,44.5,52.54,35706.59,477.28,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.32,60.85,55.46,29381.16,497.61,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.61,60.79,56.31,30001.04,481.2,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.13,59.13,53.87,15063.09,501.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.82,63.55,66.28,23038.92,492.08,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.06,72.86,55.15,19998.09,495.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.93,49.99,50.63,27134.86,499.14,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.62,54.32,53.56,17546.36,453.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.45,58.56,52.2,14575.28,448.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.92,71.77,67.35,20726.99,455.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.95,76.71,59.8,9430.08,481.09,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.54,58.37,61.24,25300.91,449.05,False,False,False,False,True,False,False,False,False,False,True,True,False,False
25.17,52.18,52.78,28804.9,477.54,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.79,53.73,49.22,10370.23,459.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22.12,50.32,48.66,26722.08,480.07,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.72,52.34,50.74,27762.21,471.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.65,61.65,53.22,22989.63,473.03,False,False,False,True,True,False,False,False,False,False,True,True,False,False
20.21,73.23,57.03,5143.13,459.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.24,47.01,52.16,23188.19,489.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.85,60.19,55.99,29747.24,449.25,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.05,57.18,53.67,15768.54,478.64,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.77,62.94,55.79,28875.17,491.15,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.22,50.05,48.91,26720.83,477.29,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.82,53.26,51.53,25435.45,522.33,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.89,37.52,50.38,35401.77,448.04,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.68,72.21,57.56,22415.19,459.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.88,52.12,51.02,12061.59,484.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.83,58.64,62.26,25472.5,482.75,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.36,71.19,55.94,5180.07,469.14,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.51,70.33,55.51,6129.69,478.89,True,False,False,True,False,False,False,True,False,False,True,False,False,False
21.53,55.74,51.65,14227.82,464.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.88,37.85,51.24,34465.6,437.93,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.83,79.41,71.44,16581.68,509.35,True,False,False,True,True,False,False,True,False,False,False,True,False,False
21.95,52.26,54.93,26969.87,506.51,False,False,False,True,True,False,False,False,False,False,False,True,False,False
24.28,54.67,53.24,24209.64,483.5,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20.73,51.29,51.39,12268.98,476.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.76,61.29,53.43,10987.32,449.61,False,False,False,False,False,False,False,False,False,False,True,False,False,False
24.5,56.02,54.52,39760.8,473.34,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22.72,59.83,53.35,15005.78,501.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.54,79.7,72.6,16725.23,481.57,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.78,67.48,57.16,26761.02,481.94,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.54,51.18,49.75,11995.8,454.82,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.97,57.56,52.17,14557.41,474.38,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.31,40.17,52.94,35599.51,427.15,False,True,False,False,False,False,False,False,False,False,True,False,False,False
23.87,55.59,52.96,28380.68,501.73,False,False,False,True,True,False,False,False,False,False,False,True,False,False
20.2,73.74,56.11,5076.65,466.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.63,59.58,52.68,29476.4,474.37,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.54,74.1,70.35,16761.8,495.46,True,False,False,True,True,True,False,False,False,False,True,True,False,False
21.26,70.79,55.4,20319.46,461.96,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.75,59.34,54.35,15185.06,470.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.13,74.12,57.38,20187.09,482.55,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.88,50.94,50.91,26465.68,440.98,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.12,75.07,56.58,20122.65,505.81,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.22,79.35,60.89,18519.41,457.5,True,False,False,False,True,False,False,True,False,False,False,True,False,False
21.35,71.86,55.2,5454.12,457.19,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.02,65.61,55.06,18137.19,482.11,True,False,False,False,True,False,False,True,False,False,False,True,False,False
22.28,51.05,50.3,27335.59,475.22,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.49,57.65,60.97,25985.76,484.45,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.45,73.73,58.28,21715.74,463.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.4,43.84,49.34,19659.56,477.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.93,51.23,53.71,27023.36,469.42,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.03,50.65,51.81,26803.23,456.92,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.74,38.72,51.26,35179.76,454.75,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.81,71.06,57.13,24905.75,483.19,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.3,37.9,51.88,33790.36,422.26,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.85,77.57,59.31,18509.69,458.86,True,False,False,False,True,False,False,True,False,False,False,True,False,False
24.01,57.15,52.49,29899.97,451.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.26,53.72,52.27,28001.73,451.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.79,46.38,53.23,33867.64,445.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24.99,40.65,50.8,34750.62,487.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.69,72.82,57.09,5149.35,496.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.26,78.43,68.07,16471.6,504.09,False,False,False,True,True,True,False,False,False,False,False,True,True,False
24.38,57.86,53.85,29495.32,470.22,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,74.63,57.12,19839.41,464.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.26,77.58,69.55,16640.77,488.93,False,False,False,False,True,True,False,False,False,False,False,True,True,False
24.42,47.39,51.96,25099.7,446.62,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.86,65.68,56.22,26225.75,456.64,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.91,72.33,56.29,20825.23,465.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.9,44.74,53.18,35533.76,482.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.59,69.68,56.49,21781.83,446.96,False,False,False,False,True,False,False,False,False,False,True,True,False,False
21.02,77.72,70.42,17006.84,513.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.07,74.28,56.19,20184.19,473.14,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.47,60.98,56.08,29995.49,446.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.69,60.19,55.86,29771.97,506.76,False,False,False,True,True,False,False,False,False,False,False,True,False,False
21.14,71.46,55.09,20741.33,479.67,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.83,53.62,56.19,26603.48,485.69,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.19,52.89,51.44,28000.07,462.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.13,46.13,53.55,34466.31,477.38,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.85,40.89,51.63,34357.2,455.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.75,59.92,54.59,30439.52,469.56,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.08,49.69,48.88,11874.66,463.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.55,56.06,58.31,26730.27,473.03,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.04,78.74,70.6,16990.9,466.66,False,False,False,False,True,True,False,False,False,False,False,True,True,False
24.2,58.9,52.91,30310.3,485.53,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.38,71.69,55.61,5882.94,491.83,True,False,False,False,False,False,False,True,False,False,False,False,False,False
22.97,56.16,52.94,16055.84,473.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.64,58.99,53.03,15113.28,463.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.02,74.3,55.88,20241.06,479.85,False,False,False,True,True,False,False,False,False,False,True,True,False,False
23.75,40.03,51.81,35886.8,424.45,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.54,64.57,56.91,28714.19,446.81,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.61,42.84,51.98,33356.95,465.08,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24.48,60.68,55.37,29856.44,453.48,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.68,51.51,49.77,27397.95,446.66,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.48,51.2,50.02,12012.41,522.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.19,71.6,55.25,20441.48,445.49,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24.09,41.44,52.54,35666.19,482.72,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.59,46.41,49.21,15675.54,484.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.01,38.21,50.34,35200.98,434.1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23.57,56.06,51.05,28732.23,485.91,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,48.67,48.77,13478.25,521.79,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.42,50.33,49.41,26750.33,477.44,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.06,40.51,50.74,30708.11,428.54,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.31,52.6,51.02,12266.25,465.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.26,39.21,51.91,35481.28,508.58,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.64,44.98,53.26,37432.48,451.71,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.27,70.18,54.24,20650.71,473.42,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.5,50.95,49.34,27258.99,470.83,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.01,64.47,53.06,22510.12,451.76,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.97,55.78,59.69,25824.0,468.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.39,43.26,52.88,32001.56,417.75,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.85,75.24,69.81,18648.43,439.69,True,False,False,False,True,True,False,True,False,False,True,True,True,False
21.51,64.64,53.67,22097.22,491.23,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.48,52.16,49.81,27997.46,469.52,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.17,41.92,51.14,35197.34,476.02,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.2,72.3,56.8,20607.96,484.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.02,41.93,52.15,34585.2,491.76,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.27,50.26,49.51,27101.32,463.84,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.18,53.25,51.86,27880.23,478.01,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.66,60.98,54.75,29918.31,484.51,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.68,41.03,52.09,35717.09,462.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False
25.21,41.66,50.76,34745.86,470.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.03,68.27,56.17,22817.77,462.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.25,48.39,54.21,36929.03,499.1,False,False,False,True,False,False,False,False,False,False,True,False,False,False
23.3,67.59,55.22,24187.67,477.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.02,64.13,55.3,26583.69,482.77,False,False,False,True,True,False,False,False,False,False,True,True,False,False
24.94,40.11,50.82,35345.83,483.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.94,61.75,56.32,28661.64,457.75,False,False,False,False,True,False,False,False,False,False,False,True,False,False
23.19,58.49,53.49,15745.5,473.79,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.79,54.97,51.48,24798.2,464.62,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.13,75.48,71.47,16997.51,471.01,True,False,False,True,True,True,False,True,False,False,True,True,True,False
21.92,72.18,56.68,20349.98,444.46,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20.83,79.18,70.73,16727.5,499.76,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.7,72.48,56.2,20697.77,509.64,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.94,39.43,51.95,34868.73,480.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.63,43.75,52.0,26466.07,456.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False
21.81,52.05,53.61,27244.51,457.26,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.19,57.9,52.89,30355.85,493.58,False,False,False,False,True,False,False,False,False,False,False,True,False,False
20.67,72.88,56.98,15163.92,467.18,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.62,54.85,56.78,26564.96,452.86,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.92,42.12,50.81,23890.25,468.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.9,53.0,52.12,19046.28,466.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.9,62.1,56.41,29416.39,464.66,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25.27,40.58,51.06,35587.46,471.74,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.11,50.22,47.87,11938.18,520.19,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.62,60.6,54.96,38091.85,478.21,False,False,False,True,True,False,False,False,False,False,True,True,False,False
22.32,58.67,52.31,14597.15,471.23,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.79,59.22,53.38,30199.35,488.02,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.05,52.51,52.09,12352.56,448.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False
22.23,68.14,55.84,23501.65,489.8,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.99,52.91,53.44,27768.67,490.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.18,57.29,53.57,29336.72,448.04,False,False,False,False,True,False,False,False,False,False,True,True,False,False
23.02,52.67,50.7,26828.79,442.58,False,False,False,False,True,False,False,False,False,False,True,True,False,False
25.5,57.37,54.11,42206.96,497.74,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21.82,71.0,55.98,24647.59,472.48,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.22,50.32,50.07,27049.52,471.59,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.64,60.62,53.37,22871.61,468.68,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22.99,59.09,53.86,15216.57,465.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.37,71.41,56.42,19837.58,503.35,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.35,57.65,53.94,15870.87,450.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.27,50.6,49.69,26496.73,518.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False
23.02,59.58,53.5,15259.13,488.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.12,52.82,51.82,27777.82,498.53,False,False,False,True,True,False,False,False,False,False,True,True,False,False
21.11,47.64,49.07,14111.46,444.91,False,False,False,False,False,False,False,False,False,False,True,False,False,False
23.08,53.51,53.34,17404.24,442.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False
20.14,57.64,51.16,9285.9,445.13,True,False,False,False,False,False,False,True,False,False,True,False,False,False
22.2,57.63,52.24,14566.67,493.07,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.29,38.61,50.72,34503.46,502.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.81,69.28,56.84,22039.09,457.21,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.16,40.12,52.34,35702.04,458.55,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20.73,66.66,54.86,21232.22,449.36,False,False,False,False,True,False,False,False,False,False,True,True,False,False
22.45,69.37,56.27,28490.1,463.13,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24.76,47.77,52.61,36473.86,508.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.96,51.27,54.28,38305.81,445.66,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21.66,70.43,68.64,19944.1,470.43,True,False,False,True,True,True,False,False,False,False,True,True,False,False
21.97,51.91,53.97,26484.38,489.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
